frame_num,eye_state,flag,inner_x,inner_y,outer_x,outer_y,pupil_x,pupil_y
71,1.0,,937.377361251672,476.57934408944465,864.2551652204567,475.2199232559618,903.4671150629202,467.85994945976455
72,1.0,,937.4825775295732,476.531351807301,864.1524064419482,475.2476765767585,903.5371700137937,467.80181089611517
73,1.0,,937.6160968794212,476.50985550843285,864.1440205864529,475.0799465778376,903.5997509157063,467.7709399092109
74,1.0,,937.4598157292346,476.8037388895557,864.2363469670238,475.11591800825136,903.6784738368408,467.78773306213014
75,1.0,,937.5228347573797,476.9866406091707,864.2044986417084,475.1862022898536,903.7929916919699,467.90407119133766
76,1.0,,937.7887306748115,477.072923462252,864.3550160940117,475.1457077277706,904.071235032876,467.9581008239401
77,0.9999998999999999,,938.1320116609957,477.120661691294,864.8122801222627,475.00720749558883,904.2765057301281,467.98759923879584
78,0.9999998999999999,,938.8497415191133,477.1186373108956,865.316053146244,475.05181009458323,904.6119450339172,467.957842759594
79,0.9999998999999999,,939.1570169991588,477.193262663753,865.5334048517967,474.8540466486572,904.8371154065027,467.9518596484162
80,0.9999998999999999,,939.2134017083463,477.4237460942694,865.448863325286,474.930660096953,905.0481222019656,467.9224588135024
81,0.9999998999999999,,939.2434329838013,477.3344679861989,865.6561918724776,474.8168933314464,905.2990534790217,467.90717794311706
82,0.9999998999999999,,939.4124990074749,477.35402455852113,865.6752429736874,474.9148630789686,905.452605472403,467.91401531036064
83,1.0,,939.5397585953133,477.29757080388686,865.7324133176147,474.89085515885284,905.6343220862808,467.8372611696538
84,1.0,,939.5799985378488,477.2622429820729,865.7846301397502,474.8560517088052,905.7053003295374,467.6938488843918
85,0.9999998999999999,,939.6642529629213,477.26250977155365,865.8541359128187,474.6557656084192,905.746260224834,467.6182359035792
86,0.9999998999999999,,939.6849170265837,477.30778715868286,865.7663713320154,474.6403743826326,905.8074117703078,467.58570381127646
87,0.9999998999999999,,939.6819249555236,477.23061212760695,865.6663534639647,474.57348722770735,905.8208444240776,467.5518776915811
88,1.0,,939.7460620936487,477.3001301031141,865.6806282937932,474.42117835433305,905.9568964560465,467.52701010927376
89,1.0,,939.7900817962434,477.3197285321853,865.7816152695206,474.28795255764106,905.9954153014392,467.56395224174537
90,1.0,,939.7090590521462,477.4251578836081,865.8463320831572,474.3901087312045,906.438255231011,467.605031156709
91,1.0,,939.9565757740687,477.49058086509837,866.3649945284546,474.0511908536313,906.8374706234033,467.6561397776224
92,1.0,,940.0292300125903,477.4629413035855,866.2108989424432,474.2716981328634,906.9617434223056,467.6234145483246
93,0.9999998999999999,,940.0928748526056,477.4481108312796,866.2360680438419,474.2481834482529,907.104876224244,467.64311020587394
94,0.9999998999999999,,940.2872579880409,477.44761606263086,866.344352989843,474.08489115328314,907.384283588374,467.68339163163665
95,1.0,,940.3982767425664,477.4244304923169,866.4394988112455,473.9689776908699,907.7353583975107,467.6228066727285
96,1.0,,940.6911143609017,477.42963598337434,866.6300319830601,473.9338345904541,907.9714523062287,467.6477202805873
97,1.0,,940.6009514215332,477.4157593156999,866.5885821979324,473.9225868847831,907.9457349194693,467.6246713035669
98,0.9999998999999999,,940.5703293617148,477.59139035347926,866.6448213397125,474.03929346649284,907.9314551457222,467.75445776570035
99,1.0,,940.7893567269057,477.5888184840718,866.7558982786358,473.9459055127829,908.0459582598697,467.7802531323942
100,1.0,,941.042298767422,477.76701523442136,866.6696580168468,474.02348867164835,908.3577789411103,467.8016665166572
101,1.0,,941.3874812033639,477.69334057945946,867.1235333639427,474.27863750008,908.7717890183377,467.8235748867672
102,0.9999998999999999,,941.760304826501,477.8777976626909,867.7076339844034,474.3658031088227,909.2449764738324,467.9086256408619
103,0.9999998999999999,,941.8361718998548,477.72722350631693,868.2586368466441,474.3248878910282,909.7687367558568,467.68321278674034
104,0.9999998999999999,,942.5322734782243,477.6201061944626,868.694411143515,474.18267005700585,910.3389742182317,467.431566528849
105,0.9999998999999999,,942.5687039725774,477.6258494798429,869.112355694731,474.2812662549139,910.8469086683647,467.33759341028593
106,0.9999998999999999,,942.955904390916,477.7673595727687,869.3226725040672,474.5116413221276,911.1544679634146,467.4924999565046
107,0.9999998999999999,,943.3390214712899,477.8366716858541,869.454681311078,474.6816243357166,911.5642369709326,467.5703033831545
108,0.9999998999999999,,943.6281752170717,477.8007376822368,869.9067944051437,474.5225926915389,911.7282402075999,467.5193891005488
109,0.9999998999999999,,943.9327173281504,477.88516879890165,870.1331180330919,474.4369448339929,911.9363801583017,467.61263314159936
110,0.9999998999999999,,943.993814049219,477.7037335523937,870.1996751101756,474.5853683831227,912.0408743810693,467.64103746270933
111,0.9999998999999999,,943.9584474198276,477.7701087004945,870.273154997505,474.5488222900117,912.3219444785252,467.6126622704463
112,0.9999998999999999,,944.1854321414563,477.75161506641706,870.2811658322777,474.5545464339309,912.5356473448408,467.6684597855809
113,0.9999998999999999,,944.4685802018832,477.8494529722141,870.6302127991714,474.50986892115446,912.8438549951534,467.75436908865305
114,0.9999998999999999,,944.6805176106924,477.94983194905785,870.8222387595132,474.8477028486065,913.1712210129573,467.9613961990232
115,0.9999998999999999,,945.0138687031031,478.0567254284105,871.2014999965328,474.76705360080916,913.4331079505382,468.06725662128434
116,1.0,,945.159117860352,478.0706062221862,871.1773551588036,474.9046945547364,913.6482567061192,468.1600184214106
117,0.9999998999999999,,945.3176895164598,478.25001137293197,871.1641662245198,474.90477592036416,913.9377291694162,468.378154009781
118,0.9999998999999999,,945.2574969845036,478.49105627637334,871.1862191109958,474.8720115285714,914.2300412260784,468.5744094492662
119,0.9999998999999999,,945.6866892690396,478.63588061182077,871.5182219890138,474.6466152277815,914.6745280682593,468.5947887651486
120,0.9999998999999999,,946.0554933253957,478.53591204790865,871.5989860793733,474.7935953916524,914.8798912645276,468.4518630253967
121,0.9999998999999999,,946.0829262190764,478.677418070517,871.7009915918733,474.8497215123017,914.9823243318688,468.4888429907138
122,0.9999998999999999,,946.1116086786564,478.6624972275866,871.6110847823481,474.85974862888685,915.1594732008936,468.52933432325136
123,0.9999998999999999,,946.0828235879068,478.54643959679635,871.6721396351918,474.8099350921437,915.2768015275593,468.4694012819485
124,0.9999998999999999,,945.9884422481624,478.5813026958956,871.7097733566752,474.8465858906662,915.3455545931737,468.4385829612012
125,0.9999998999999999,,946.0835524917482,478.78884520328165,871.6591995169292,474.85415744499846,915.2855570710055,468.5462772788404
126,0.9999998999999999,,946.2441063059083,478.9321162118453,871.9041494653308,474.8715860079303,915.6014587297298,468.6125617657554
127,0.9999998999999999,,946.1521055355906,478.9305344343693,871.9566676267219,474.85805314737945,915.607444788708,468.6946246372797
128,0.9999998999999999,,946.3027602968544,478.6915018157181,872.067875246549,474.7610670660405,915.92825698502,468.606612966252
129,0.9999998999999999,,946.476652636527,478.7063419163897,872.0953215654038,474.8181084326475,916.5582745969708,468.46253231786517
130,0.9999998999999999,,946.4550249865778,478.7092576728904,872.0391916160977,474.88516939173377,916.5605346461116,468.46774341240416
131,0.9999998999999999,,946.4715392690488,478.6511602934796,871.8798503967427,475.02333334293473,916.6979635824243,468.4642120226216
132,0.9999998999999999,,946.3114288450437,478.7955563971908,871.528167695516,474.8726395078244,916.5563493590142,468.3700543706273
133,0.9999998999999999,,946.0608326683607,478.6710571600705,871.1867073753676,474.75913562770216,916.0036764144896,470.00367641448975
134,0.9999998999999999,,945.8122695773174,478.778369914556,870.9135390196852,474.6298385627238,915.0036764144896,469.00367641448975
135,0.9999998999999999,,945.7372741940344,478.61138498416636,870.9810659327193,474.47711721937554,915.0036764144896,470.00367641448975
136,0.9999998999999999,,945.4581346001972,478.6916414866938,870.7346158931857,474.474457062968,916.0036764144896,469.00367641448975
137,0.9999998999999999,,945.2484866789163,478.82490095798147,870.5108292088348,474.6346123262565,916.0036764144896,470.00367641448975
138,0.9999998999999999,,945.1635974030286,478.84887562131377,870.4767561411072,474.6855611881279,915.0036764144896,469.00367641448975
139,0.9999998999999999,,945.1960452743364,478.8932405602449,870.497858776836,474.74885792945037,915.0036764144896,470.00367641448975
140,0.9999998999999999,,945.1078751522058,478.9863271153083,870.5083261808662,474.79717620651024,915.0036764144896,470.00367641448975
141,0.99999976,,945.1093378656757,479.1038878546527,870.6726865052523,474.84849973082436,915.0036764144896,470.00367641448975
142,0.99999976,,945.2035783647003,479.14783958436914,870.7302858727713,474.98067715624086,915.0036764144896,470.00367641448975
143,0.99999976,,945.4219157051533,479.2043495573442,870.9773909640511,474.91409603201066,916.0036764144896,470.00367641448975
144,0.99999976,,945.6398344800547,479.2034008353045,870.9492948780478,474.9353151954265,916.0036764144896,470.00367641448975
145,0.99999976,,945.7139479137276,479.2517964326222,870.942859352897,474.9674521908783,916.0036764144896,470.00367641448975
146,0.99999976,,945.7970152073076,479.24287019780263,870.9650680242136,475.2702485417945,917.468238275126,468.67849884039015
147,0.99999976,,946.263432459003,479.4026463476818,871.0423473189868,475.376950795877,917.7752823947724,468.7723036519426
148,0.99999976,,946.6073165494893,479.32866026736457,871.352579023685,475.3933475976794,918.2453073915724,469.0907603040408
149,0.99999976,,946.722646817144,479.34156385613676,871.8139325728987,475.2996741705198,918.619230611104,469.1076234337322
150,0.99999976,,947.24733571527,479.39410740389417,872.3496284238413,475.1977819128688,919.0374773686988,469.2559207908183
151,0.99999976,,947.7569254283136,479.24487348062837,872.463151921033,475.1396497606415,919.5553252305008,469.2609714609345
152,0.99999976,,947.9829609263628,479.14136412953184,872.7227686592545,474.9059310029756,919.9361309352188,469.21022468812384
153,0.99999976,,947.9645858282048,479.1490166043737,872.8076797683825,474.8441907205182,919.9610988150121,469.1837405985572
154,0.99999976,,947.9930648828573,478.82178195167114,872.7386595381832,474.78759985592177,920.1821750729922,468.88531895876434
155,0.99999976,,947.869137796203,478.78917382699404,872.4881967343148,474.7220353828968,920.2150384094832,468.752899862895
156,0.99999976,,947.8450376074036,478.7664934415284,872.4525780889774,474.69341216674127,920.1540090124195,468.75914755065287
157,0.99999976,,947.5656693598198,478.73270330740286,872.2327060262622,474.6540083861724,920.0872832801778,468.70360152214437
158,0.99999976,,947.4363741701655,478.7695268373009,872.0239421303951,474.71622714557935,919.7407626452347,468.68851945362985
159,0.99999976,,947.0011817834873,478.7838128343389,871.8102681571205,474.7327655666628,919.5490927910472,468.6425200572858
160,0.9999998999999999,,946.7594818220376,478.8720708403928,871.6140665739231,474.8480667306057,919.403876529094,468.65263712784883
161,0.99999976,,946.5691441225947,479.11078377444807,871.4902807767578,474.75255087082945,919.0947601046163,468.76567953920477
162,0.9999998999999999,,946.5429426466934,479.113114232479,871.3072226369487,474.6353361911852,919.0611460311846,468.74130527658133
163,0.9999998999999999,,946.3912334986464,479.07304959947817,871.0451200957763,474.6111876671704,919.2013657347787,468.72403770323916
164,0.99999976,,946.3379076861082,479.01589269096513,870.8394932565405,474.76925585058854,919.1694973575624,468.67842883471945
165,0.9999998999999999,,945.8561887265556,479.12193360362227,870.4693629406958,474.5962004007731,919.0097579978043,468.7725460388663
166,0.99999976,,945.8748090090024,479.1301193457112,870.4001719812628,474.45154971981856,918.8867211932269,468.6161561444263
167,0.9999998999999999,,945.6791712948165,478.99004731679605,870.1637974892378,474.2671233559368,918.6820165750413,468.4737711134494
168,0.9999998999999999,,945.32243967595,478.96920136493276,869.7579333493076,474.3530719809757,918.6625485928683,468.3880807027048
169,0.99999976,,944.9663405369822,478.83072626032896,869.2069209274773,474.36813435050624,918.4282364803447,468.3869696211461
170,0.99999976,,944.8797717014039,478.84023869754105,869.162611505061,474.27672109080964,918.0036764144896,469.00367641448975
171,0.99999976,,944.959522737812,478.9406318862398,869.0438612593075,474.35808784695257,918.0036764144896,470.00367641448975
172,0.99999976,,945.0784811534468,478.98180350121714,869.0887525673147,474.43983904144477,918.0036764144896,469.00367641448975
173,0.99999976,,945.0767210365793,478.86117377592745,869.2009015184196,474.46569031751915,918.0036764144896,469.00367641448975
174,0.99999976,,945.5016982352164,478.79014257229585,869.5776699306,474.2301811553368,918.0036764144896,470.00367641448975
175,0.99999976,,945.4481309677002,478.6923306521513,869.6500255645609,474.14885871991834,919.0036764144896,470.00367641448975
176,0.99999976,,945.4694873077347,478.4942928421167,869.4065554552863,474.33350124513464,919.0036764144896,469.00367641448975
177,0.99999976,,945.4605981043624,478.43994778193724,869.4678742697522,474.34001809904777,919.0036764144896,469.00367641448975
178,0.99999976,,945.5297543410151,478.42809582527,869.3926613216948,474.1973942454656,919.0036764144896,468.00367641448975
179,0.99999976,,945.4872831326317,478.38207824114477,869.3719622895989,474.1167993114996,919.0036764144896,469.00367641448975
180,0.99999976,,945.2170460605806,478.39153121306435,869.0244899103881,474.1104286388398,919.0036764144896,469.00367641448975
181,0.99999976,,944.9005008435038,478.35638162220624,869.0078021214987,474.1031852083715,919.0036764144896,469.00367641448975
182,0.99999976,,944.9848888678104,478.59929768075165,868.8942055346837,474.13025126214507,918.0036764144896,470.00367641448975
183,0.99999976,,945.0012676114516,478.5456565114417,868.8653522068068,474.1334708692907,918.0036764144896,469.00367641448975
184,0.99999976,,945.0345535392108,478.56830153050413,868.9237394431445,474.31968743354605,919.0036764144896,469.00367641448975
185,0.99999964,,945.0834402322785,478.4091869205406,868.919595325459,474.4897690313152,919.0036764144896,469.00367641448975
186,0.99999964,,945.5678328138448,478.46345343976,869.2274237639763,474.42755105827416,919.0036764144896,469.00367641448975
187,0.99999964,,945.5611463645752,478.431700671574,869.1975871404178,474.4081127098602,919.0036764144896,469.00367641448975
188,0.99999964,,945.6489891831993,478.2539001999897,869.2067474138058,474.43221578424476,919.0036764144896,470.00367641448975
189,0.99999964,,945.4911960510346,478.21622047964297,869.2543458355728,474.36582441764017,919.0036764144896,470.00367641448975
190,0.99999964,,945.6800545232736,478.09079608013036,869.4323063065114,474.28761662402354,920.0036764144896,470.00367641448975
191,0.99999964,,945.795059156076,478.018410745855,869.6436312276655,474.23841140976316,920.0036764144896,469.00367641448975
192,0.99999964,,945.8389397368053,478.10051767820397,869.4421043710365,474.32107300930727,920.0036764144896,470.00367641448975
193,0.99999964,,945.9787533490517,478.174600077817,869.4738742722457,474.4116792052358,920.0036764144896,470.00367641448975
194,0.99999964,,946.0660132813236,478.1761543090315,869.3914178878018,474.43269070682055,920.0036764144896,470.00367641448975
195,0.99999964,,946.2612051526421,478.2598673467424,869.8628261289441,474.59423828034187,920.0036764144896,470.00367641448975
196,0.99999964,,946.8309725819987,478.2807071849805,870.4645167596464,474.6942189557112,920.0036764144896,470.00367641448975
197,0.99999976,,947.2296579972146,478.17905240828713,871.3933919631468,474.49749934543365,922.0036764144896,470.00367641448975
198,0.99999976,,947.4065532883667,478.0275942425818,871.6611841261238,474.43083908552046,922.0036764144896,470.00367641448975
199,0.99999976,,947.5912878715044,478.12330606087545,871.9620663194447,474.20364241865434,922.0036764144896,470.00367641448975
200,0.99999976,,947.65948304502,478.1247788259838,872.0481784055942,474.2978745785645,922.0036764144896,470.00367641448975
201,0.99999976,,947.9063603098576,478.13303072113166,872.4440144158293,474.11668646435015,922.0036764144896,469.00367641448975
202,0.99999976,,947.939232490442,477.92340099045026,872.4905609999,474.20076728588447,923.0036764144896,469.00367641448975
203,0.99999976,,948.4666598857118,477.9658688465892,872.7997100088527,474.1068411911546,924.0036764144896,470.00367641448975
204,0.99999976,,948.440705606019,478.10943525152436,872.9502350816846,473.9977872646107,923.0036764144896,469.00367641448975
205,0.99999976,,948.5374552975153,478.13817595063125,873.0802509292386,473.83249162450215,923.0036764144896,469.00367641448975
206,0.99999976,,948.8944766999017,478.21576660627767,872.9498620002048,474.1696163532612,923.0036764144896,469.00367641448975
207,0.99999976,,949.1148395040557,478.31411439218164,873.2604655020392,474.0973871494889,924.0036764144896,470.00367641448975
208,0.99999976,,949.747576058439,478.39103148254867,873.7087027562344,473.9094956368765,925.0036764144896,469.00367641448975
209,0.99999976,,950.3530003084296,478.41784008209436,874.4069576828563,473.7326849096795,925.0036764144896,470.00367641448975
210,0.99999976,,950.5003509407629,478.4954374510738,874.8519036765688,473.7239687220117,925.0036764144896,470.00367641448975
211,0.99999976,,950.6215215812282,478.54863857282425,875.0055533377838,473.7298672751483,925.0036764144896,470.00367641448975
212,0.99999976,,951.0275173301828,478.5476484586881,874.9884495873273,473.9843199055425,927.0036764144896,470.00367641448975
213,0.9999998999999999,,951.4495115655881,478.7711380313642,875.4156247332927,473.87127838113037,925.0036764144896,470.00367641448975
214,0.99999976,,951.6751051916876,478.99508481591766,875.4908901078436,473.9032617656146,926.0036764144896,469.00367641448975
215,0.99999976,,951.7684458972936,478.9929048848506,875.5581809004952,473.8841842096212,927.0036764144896,470.00367641448975
216,0.99999976,,951.8262754562472,478.72653596251115,875.3273810406959,473.7598692577536,926.0036764144896,470.00367641448975
217,0.99999976,,951.3607908189862,478.6076549780851,875.2857312612431,473.47301278651804,926.0036764144896,470.00367641448975
218,0.99999964,,951.0679757817854,478.15467570165833,875.0076703267981,473.5902018025913,926.0036764144896,470.00367641448975
219,0.99999976,,950.62898917668,477.96257877694876,874.4431330944849,473.5339495361721,927.0036764144896,468.00367641448975
220,0.99999976,,950.9313821543711,477.92486151801836,874.5131803395393,473.4726030113997,925.3565979003906,468.5919036865234
221,0.99999976,,951.3232875350724,478.4861934476143,875.2474186617361,473.7582781194743,926.3565979003906,469.5919036865234
222,0.99999976,,951.7630755226172,478.9511875131407,875.5427489808136,474.47447797049387,926.3565979003906,470.5919036865234
223,0.99999976,,952.2299731601727,479.3581006159729,875.9622175062608,475.3541217064208,926.3565979003906,471.5919036865234
224,0.99999964,,953.188073115151,479.4008115202609,876.9441613987339,475.18179717725576,927.3565979003906,471.5919036865234
225,0.99999976,,953.7453837706723,479.27798423938896,877.9750631565033,474.86876295928033,928.3565979003906,470.5919036865234
226,0.99999976,,954.3682276310504,478.8091653627537,878.2064099091432,474.28648096691336,928.3565979003906,470.5919036865234
227,0.99999976,,954.6170806443688,478.6562214298732,878.3755957200516,474.017305428327,928.3565979003906,469.5919036865234
228,0.99999976,,954.6669572337725,478.7178147836755,878.3378051192824,474.08108053613296,928.3565979003906,469.5919036865234
229,0.99999976,,954.6952563146871,479.0878672854159,878.3965018863588,474.19674469654177,929.3565979003906,469.5919036865234
230,0.99999976,,954.1246016604578,479.2074314095381,877.9741822028067,474.63562925718384,928.3565979003906,470.5919036865234
231,0.99999964,,953.5687353605916,479.4201105356878,877.009199753768,474.8885408205716,928.3565979003906,470.5919036865234
232,0.9999995,,952.9711013659617,479.27345919749934,876.0046475188545,474.7903515989937,927.3565979003906,470.5919036865234
233,0.99999964,,952.3422545389052,479.0132465807317,875.6175470473863,474.3460725659578,926.3565979003906,470.5919036865234
234,0.99999964,,952.2223507065672,478.5216686005188,875.3726883075743,474.12234498208886,926.3565979003906,469.5919036865234
235,0.99999964,,951.5308500499741,478.16966660194,874.9481114692932,473.8581017975101,925.3565979003906,470.5919036865234
236,0.9999995,,950.8687970294161,478.79525938226476,873.7683684077351,474.66679598480783,925.3565979003906,470.5919036865234
237,0.99999964,,950.4806494003074,479.4846897539666,873.6897112048088,475.39338349302915,924.3565979003906,471.5919036865234
238,0.99999964,,950.3272662057132,480.031262551747,874.1703959304679,475.5872535974755,924.3565979003906,471.5919036865234
239,0.9999994000000001,,950.7880372567932,480.48692826772026,874.3542708604721,476.07430483317984,925.3565979003906,471.5919036865234
