frame_num,eye_state,flag,inner_x,inner_y,outer_x,outer_y,pupil_x,pupil_y
79,1,,957.0078125,491.5078125,869.2845959791966,488.5394756811327,897.4821988859065,482.24757773778776
80,1,,957.0078125,492.5078125,869.124532089619,488.7985527245702,897.3477891930878,483.00716759985914
81,1,,957.0078125,492.5078125,868.9557096475888,488.98295137136347,897.2176961597007,483.1240426424674
82,1,,957.0078125,492.5078125,868.1048451319026,489.4858916376367,894.6927497726894,483.27248921596686
83,1,,957.0078125,492.5078125,868.2477686035927,489.69561630499567,894.4405168080065,483.37015896176206
84,1,,958.0078125,492.5078125,867.7444537899969,489.3442521836515,894.1476899458738,483.17522666257764
85,1,,958.0078125,492.5078125,867.4562121705877,489.1326631284349,893.8639869344507,482.93775916427285
86,1,,959.0078125,492.5078125,867.5764172025576,489.04419993525266,894.0629608666203,482.98279771208115
87,1,,959.0078125,492.5078125,867.795978726125,489.1913945063137,894.2483137349071,482.94071723636176
88,1,,959.0078125,492.5078125,867.9021184024392,489.0164618920464,894.318291712542,483.01613609423936
89,1,,956.0078125,491.5078125,867.8772069209388,488.97634772338495,894.2278201007516,482.9312029539302
90,1,,956.0078125,491.5078125,868.1359659179742,488.77746904121017,894.2838015759204,482.85128520362986
91,1,,956.0078125,491.5078125,868.3296250383428,488.7134024603044,894.5398639680121,482.71919433303617
92,1,,956.0078125,491.5078125,868.2529620719628,488.3810830892932,894.4100458405342,482.2548427609168
93,1,,956.0078125,491.5078125,868.2786761484513,488.1537019751214,893.8500764405965,482.37947491501603
94,1,,956.0078125,491.5078125,867.9670783583127,488.224332798122,892.6703515107757,482.0529108340696
95,1,,956.0078125,491.5078125,868.0427602140708,487.99958695764536,892.3165820662445,482.12252656064027
96,1,,956.0078125,491.5078125,868.1465682086828,488.27553691773437,892.3952778345894,482.1192790630008
97,1,,956.0078125,491.5078125,868.0336440484683,488.251760372624,892.4286031831073,482.0705591525818
98,1,,956.0078125,491.5078125,868.2067469752894,487.63307484242273,892.6185754480355,481.5302473754613
99,1,,956.0078125,491.5078125,868.3240583079154,487.5503505259465,892.7109715221872,481.4921740445208
100,1,,956.0078125,491.5078125,868.2762071405048,487.49901397806184,892.8041632081814,481.40750755805647
101,1,,956.0078125,491.5078125,868.5151098954849,487.4182015158941,892.9095879394786,481.4403492485984
102,1,,956.0078125,491.5078125,868.4864737182547,487.44498681381066,892.8331589875914,481.3827803943828
103,1,,956.0078125,491.5078125,868.5276873872007,487.48440676948417,893.1128941874467,481.5693672040378
104,1,,956.0078125,491.5078125,868.5766469584839,487.74142218940614,893.2104788111868,481.7900141965626
105,1,,956.0078125,491.5078125,868.6002706261644,487.5892063524233,893.032580373672,481.7907365386732
106,1,,956.0078125,491.5078125,868.599548979298,487.6150366003779,892.8445308435678,481.8490784537809
107,1,,956.0078125,491.5078125,869.2448229621667,487.50157040286933,897.3190209318731,480.9878865551495
108,1,,956.0078125,491.5078125,871.5353019844839,486.5685825921673,905.1739835273484,479.2114756010316
109,1,,956.0078125,491.5078125,874.019726333903,486.52998287426396,912.8053793836408,480.29777191266925
110,1,,956.0078125,491.5078125,874.8515633901401,486.4827884882396,919.2777890075715,480.6816934998596
111,1,,956.0078125,491.5078125,874.3685940968816,485.12244261891317,923.9254886796543,480.53145922104034
112,1,,956.0078125,491.5078125,874.3751188484886,484.71213335985084,927.6814798529056,480.8067015165775
113,1,,956.0078125,491.5078125,874.6503369679556,483.6041451883518,929.8420987943498,480.7158067416054
114,1,,956.0078125,491.5078125,873.9362054560414,483.8734035039336,931.3733909144956,481.3128436950413
115,1,,956.0078125,491.5078125,874.1970689453708,483.61595330843556,931.4019240217614,481.6381075707055
116,1,,956.0078125,491.5078125,873.9988442701218,483.493634546724,931.2491575195917,481.52499324521034
117,1,,956.0078125,491.5078125,873.96121798019,483.0470745082209,931.2472105031964,481.2504400657918
118,1,,956.0078125,491.5078125,873.9024696378708,483.07830672322433,931.2906441890176,481.22700009332647
119,1,,956.0078125,491.5078125,873.8793665325774,483.07294096210893,931.2683891240936,481.2014722648467
120,1,,956.0078125,491.5078125,874.0939117697095,482.85752329931137,931.7200974895422,481.1482026472303
121,1,,956.0078125,491.5078125,874.3388341936668,482.7150547238192,931.7695997034946,480.95435622369973
122,1,,956.0078125,491.5078125,874.3155363010285,482.48617993885284,931.9659400400908,480.9552735166597
123,1,,956.0078125,491.5078125,874.3436125203514,482.43903874991884,931.9959457566396,480.88945138933286
124,1,,956.0078125,491.5078125,874.4348941777863,482.5611264112311,932.0575704451976,480.9734706114923
125,1,,956.0078125,491.5078125,874.2049206395212,482.6089463792793,932.1802376181292,481.0062863334487
126,1,,956.0078125,491.5078125,874.4633626023548,482.4741946100537,932.134323427186,480.9059021595189
127,1,,957.0078125,491.5078125,874.5979040496567,482.39715788395273,931.9784170887872,481.0074893430149
128,1,,957.0078125,491.5078125,875.0940488152535,482.4799613754535,932.3189853125598,480.8212203058805
129,1,,957.0078125,491.5078125,875.6104949225502,482.29391523112656,932.4678147764553,480.95897531642754
130,1,,957.0078125,491.5078125,875.6550079141812,482.329167264817,932.6722686584436,480.85029381374517
131,1,,957.0078125,491.5078125,875.6139887368254,482.21383801530516,932.7728478817694,480.71280711278365
132,1,,957.0078125,491.5078125,875.4776921456978,481.9090316443063,933.0239414892606,480.53182388286814
133,1,,957.0078125,491.5078125,875.0281410036258,481.57648223276465,932.742583981925,479.70609839211465
134,1,,957.0078125,491.5078125,874.3814352592717,481.6628120279382,932.3435127771672,479.2631298288879
135,1,,957.0078125,491.5078125,874.4473371766928,481.46624833202316,932.4902685394344,479.339846840796
136,1,,957.0078125,491.5078125,874.0580129408925,481.6669377319761,932.2646529380008,479.3340496320501
137,1,,957.0078125,491.5078125,873.5629080425623,481.89176106751285,932.019031144558,479.6426203750814
138,1,,957.0078125,491.5078125,873.4143794606172,482.0160952562455,931.8317074467387,479.57671451726895
139,1,,957.0078125,491.5078125,872.7742857204422,482.6114319691202,929.7250852464557,479.2686178643615
140,1,,957.0078125,491.5078125,871.353622494817,483.90524038256274,921.3925870834747,478.8797604826872
141,1,,957.0078125,491.5078125,870.4794930841327,485.05004875757623,910.9022798191936,478.9193101686123
142,1,,957.0078125,491.5078125,869.0870409167525,485.7706628596105,904.2062012384213,479.05110612041716
143,1,,957.0078125,491.5078125,867.8159880769422,486.65508162700996,898.9711372874001,479.90463498865614
144,1,,957.0078125,492.5078125,867.5606071326297,487.52371953201697,896.118746568299,481.00596042701625
145,1,,953.0078125,492.5078125,866.8040248888126,487.7383779619462,894.6159722972441,481.2846173078881
146,1,,953.0078125,492.5078125,866.8409110622226,487.80612354444946,894.404423156691,481.3212536168684
147,1,,953.0078125,492.5078125,866.5592472168769,488.4550699929495,891.3904038196562,482.3633040624932
148,1,,953.0078125,492.5078125,866.8652116618335,488.37391200769025,891.117716944356,481.77516278620436
149,1,,953.0078125,492.5078125,866.5700807621945,488.2426743056907,890.7136114347632,481.70968803330095
150,1,,953.0078125,492.5078125,866.2897435558419,488.2322077602005,889.9060249424276,481.90478413661435
151,1,,953.0078125,492.5078125,865.3703952522037,487.67107209501586,887.2870868092496,481.87257321713724
152,1,,953.0078125,492.5078125,865.4006951091197,487.4267533181255,887.4197868634081,481.9163558131055
153,1,,953.0078125,492.5078125,865.3997186575364,487.84274504375884,887.379704239861,482.0713656440406
154,1,,953.0078125,492.5078125,865.7408519567058,488.150131308675,887.6698512353889,482.2997055200538
155,1,,953.0078125,492.5078125,865.7918777548483,488.167829833989,887.8799348983681,482.143216485948
156,1,,953.0078125,492.5078125,865.9593325187994,487.93608020212264,888.0978983224503,481.8436464451576
157,1,,953.0078125,492.5078125,866.0620379404547,488.0004975734142,888.0597676964937,481.7822467411448
158,1,,953.0078125,492.5078125,865.8306640501751,487.80882210260893,888.1415655167913,481.6559938260585
159,1,,953.0078125,492.5078125,865.8420907999945,487.6601810975897,888.3721460064377,481.495433630435
160,1,,954.0078125,491.5078125,866.052876087062,487.6181905018918,888.1961698504207,481.52089438021113
161,1,,954.0078125,491.5078125,865.9097884453819,487.34832848809486,887.8122094646827,481.5121409241053
162,1,,954.0078125,491.5078125,865.8887648996538,487.8248847808365,887.6408713352905,481.7502565633225
163,1,,954.0078125,491.5078125,865.6706803386443,487.99358761791495,887.4219956221323,481.8525571914014
164,1,,954.0078125,491.5078125,865.651555272305,488.16236937519767,887.4786980053409,481.85751580505286
165,1,,954.0078125,491.5078125,865.5918709334204,488.28197251374877,887.3945607968446,481.9851160921269
166,1,,954.0078125,491.5078125,865.7919183466621,488.2431181541046,887.7895693517338,482.08627300506913
167,1,,954.0078125,491.5078125,866.250983841079,488.13081325292745,888.2906220321167,482.23878058419746
168,1,,954.0078125,491.5078125,866.167183453153,487.98467849071073,888.1918295038007,482.0870820720725
169,1,,954.0078125,491.5078125,866.470315460942,488.114986331846,888.6157416943654,482.30000033587015
170,1,,954.0078125,491.5078125,866.9626700032164,488.1915929799645,889.2346178123178,482.3652239516868
171,1,,954.0078125,491.5078125,868.3678940594373,487.77941243622206,895.8960020439196,480.9445571892624
172,1,,954.0078125,491.5078125,870.4385258291996,487.42788763199013,905.3852473937017,480.9097668903229
173,1,,955.0078125,491.5078125,872.1634447411165,486.4911850622663,913.4198418307067,481.7007775970271
174,1,,955.0078125,491.5078125,872.7075423241788,485.84989906780623,918.0078125,482.5078125
175,1,,956.0078125,491.5078125,873.3246834088202,485.3414146281585,921.0078125,484.5078125
176,1,,956.0078125,492.5078125,874.015131420242,485.8603167854221,926.0078125,484.5078125
177,1,,960.0078125,494.5078125,874.2490409806549,485.68819078238533,931.0285834344684,482.6962820831382
178,1,,961.0078125,494.5078125,875.3771658349042,485.15870441971396,932.5208532055952,483.9347533636105
179,1,,961.0078125,494.5078125,876.0290128582013,484.87010350131345,933.8797557286227,484.0473149821061
180,1,,963.0078125,494.5078125,876.7001731106401,484.62389674609784,935.3437725708583,483.41571106485185
181,1,,963.0078125,494.5078125,876.9828229979895,485.01921269580384,936.3392835427304,483.6210586930079
182,1,,963.0078125,494.5078125,877.2012906610908,485.0323227857597,936.9467631854412,483.1249080103156
183,1,,963.0078125,494.5078125,877.4132866735,484.88372521597915,937.1281261276497,483.18588028242607
184,1,,963.0078125,494.5078125,877.538066077955,484.55360056043264,936.9186451101207,483.192680892768
185,1,,963.0078125,494.5078125,877.3377075153772,484.2920513343685,936.8656885204466,483.3027813641496
186,1,,956.6256947137014,492.56281218591283,877.3966476847587,484.191409057172,936.6010975978983,483.0000930234182
187,1,,956.4301017915407,492.44638379436776,877.2015865231682,484.10564828712404,936.4063741307876,483.10318674018094
188,1,,956.3843813150563,492.2191633848707,877.0250189691311,484.0033769747396,936.34213532388,482.84249241114713
189,1,,955.8926969973185,492.28224059499365,876.7659898587058,484.1235651906652,936.0719279448456,483.02363690300535
190,1,,956.0226548308052,492.3559272084439,876.6913618488314,484.29557869713165,935.99945493296,483.0325880440284
191,1,,956.0108024384292,492.3330427044728,876.52541267253,484.48122197344424,935.9746690513633,483.04818927285277
192,1,,955.768543583241,492.1841193500438,876.3352915488422,484.552777411374,935.7019493786509,483.08954582141854
193,1,,955.5868991817352,492.37562975210005,876.0176348496917,484.6704259007786,935.4036177698401,483.0180982492527
194,1,,955.5118493771968,492.320595513222,875.9113476454899,484.67730679992997,935.4188996170179,482.9784122690036
195,1,,955.3292315998332,492.2488943460377,875.8185864117108,484.71408265561865,935.2892096237507,483.1095012692584
196,1,,955.2627786817109,492.1317015916932,875.684668158391,484.8032976223968,935.1207330830484,483.13618313354266
197,1,,954.6821582628805,492.0879253095558,875.2687584500229,484.78089815490944,934.0906575602291,482.85263984619104
198,1,,959.0078125,493.5078125,874.6560274478909,485.43952342431396,930.7660829753012,481.5185118830332
199,1,,958.0078125,493.5078125,873.7194671494506,487.13312384433004,926.2783939290773,481.550177806238
200,1,,957.0078125,493.5078125,875.0920458241335,490.44716909458367,917.2641115143776,484.9967805713425
201,1,,957.0078125,493.5078125,876.2837839013174,492.1645529362154,910.5722008416915,487.5549214470392
202,0,1.0,957.0078125,493.5078125,873.5573492630414,494.23640232596637,906.9066756346043,490.1572699044243
203,0,1.0,959.0078125,493.5078125,873.1147917657898,494.11240934706797,905.8192036573793,490.54104359216177
204,1,,959.0078125,493.5078125,873.5075441582891,493.00308515142166,901.1327658480614,488.41953500555087
205,1,,959.0078125,493.5078125,872.85612626717,491.76940500608737,899.7759537514877,487.2165826009446
206,1,,957.0078125,491.5078125,871.2421961924886,490.8250226421241,896.2774786061404,486.505253398825
207,1,,957.0078125,491.5078125,869.9536691998917,490.9845978520829,894.7663589099292,485.8721627891037
208,1,,955.0078125,493.0078125,869.3706217876199,490.0849252051997,893.2372136517163,484.6624899994529
209,1,,957.0078125,493.5078125,868.9718139471083,489.34465695703653,892.1341131764101,484.1985158455718
210,1,,957.0078125,493.5078125,868.1195994315138,489.3048091249785,891.2823515337245,484.1654750047409
211,1,,956.0078125,491.5078125,867.5500881613407,489.3774414429997,890.8772289998352,483.89621915961715
212,1,,956.0078125,493.5078125,867.309506867162,489.5720335694195,890.4948049388086,484.03493693429687
213,1,,955.0078125,493.5078125,867.0535586384269,489.38038149023896,890.3397982896257,483.99712185595183
214,1,,955.0078125,493.5078125,867.3503571826486,488.9633188211012,890.2410273370323,483.6748336111663
215,1,,956.0078125,492.5078125,867.43377103998,489.0557538398188,890.3198692110774,483.5916188015934
216,1,,956.0078125,492.5078125,867.3072675920326,488.8735615440935,890.1533719305768,483.5033337344156
217,1,,956.0078125,492.5078125,867.1672385969579,488.76673113729936,890.1919750134972,483.38540946581566
218,1,,956.0078125,492.5078125,867.1118434211012,488.6274747608985,890.1375549594368,483.3474510833591
219,1,,956.0078125,492.5078125,867.0650109260533,488.6351792671444,889.9057892712137,483.36634945340865
220,1,,956.0078125,492.5078125,867.3255033898748,488.3698315858304,890.2845340672808,483.24930923064204
221,1,,956.0078125,492.5078125,867.3216518736366,488.3306019248631,890.2672046058541,483.1211683760217
222,1,,956.0078125,492.5078125,867.2461032260161,488.4206849577523,890.0547003836957,483.2468260676233
223,1,,956.0078125,492.5078125,867.1046377168083,488.55894976743514,889.7513083379245,483.4219645539525
224,1,,956.0078125,492.5078125,867.0918873776811,488.55012350449965,889.6239218555368,483.35211807869723
225,1,,956.0078125,492.5078125,867.0791899192927,488.4542292808088,889.4151927859999,483.311850870221
226,1,,956.0078125,492.5078125,867.121940166546,488.6731437696748,889.6386903880367,483.30256147071066
227,1,,956.0078125,492.5078125,866.969229459094,488.732074414662,889.8025275862732,483.2394906215384
228,1,,956.0078125,492.5078125,867.4900215223123,488.9156467787468,890.7647818606765,483.3614973811935
229,1,,956.0078125,492.5078125,868.8260007632251,488.89583076826943,897.8001507913916,482.16747249063377
230,1,,956.0078125,492.5078125,871.0390277539337,488.33297187748633,906.8417156013702,482.22169166718885
231,1,,956.0078125,492.5078125,872.2131133574266,486.66688274945335,914.2301157854307,481.7178896044744
232,1,,956.0078125,492.5078125,872.368207963763,485.356512809275,918.0078125,483.5078125
233,1,,956.0078125,492.5078125,872.5786856329602,484.34751845603006,922.0078125,483.5078125
234,1,,956.0078125,492.5078125,872.4724942192366,484.5036267272568,923.0078125,483.5078125
235,1,,956.0078125,492.5078125,872.7704699720044,483.99402379291564,927.0078125,483.5078125
236,1,,956.0078125,492.5078125,872.6342043030546,484.0104890121368,929.73888793911,482.26842115542235
237,1,,956.0078125,492.5078125,872.6489034949727,483.8060926043314,930.1614324417232,482.1237477240361
238,1,,956.0078125,492.5078125,872.7109626371472,483.77214281787576,930.9949898643448,482.3966764726087
239,1,,956.0078125,492.5078125,872.9296201878882,483.64221599137534,931.1138592505994,482.3065705972282
240,1,,956.0078125,492.5078125,873.3043382022789,483.76983171639284,931.2182724398292,482.4436871546487
241,1,,956.0078125,492.5078125,873.4907333721718,483.7573740356838,931.3388709390728,482.4980462652006
242,1,,956.0078125,492.5078125,873.8121992872617,483.3614321382537,931.5466443994084,482.3134661783277
243,1,,956.0078125,492.5078125,873.9864198187257,483.3401415705776,931.6220836518547,482.0259464005173
244,1,,952.7417736412187,490.7651648038847,874.4009374835716,483.00260326230836,932.2496900400138,482.2684564107949
245,1,,953.6271693949542,490.82973146992606,875.1643486346242,482.7254286680196,933.4921163790274,482.5315629843863
246,1,,953.5522936580096,490.6287368515133,875.2174549259519,482.89925971969063,933.5247339352666,482.5867854257923
247,1,,953.4503697073616,490.5844002399234,875.3940100877113,482.79868134449794,933.54058717061,482.642280790044
248,1,,953.899182676984,490.670663032887,875.295745409303,483.0428397371405,934.0729293066933,482.54450255387803
249,1,,953.8440155674307,490.7176341955127,875.1410594935858,483.4103584304937,934.1415500492328,482.73009384789145
250,1,,954.3805444932125,490.9209601029086,874.6871951234931,484.0319491987578,934.3304073107299,482.73072236584267
251,1,,955.0604500255881,491.1584742452608,875.1343861635945,484.1855913212505,934.8941920873068,482.87610802349053
252,1,,955.2385830261093,491.17217062130266,875.2394380385596,484.43209350290914,935.0947414352071,483.03686668983596
253,1,,955.1439873281483,491.3912358027469,875.6236300346784,484.41268918689036,935.106497715748,483.0766501893824
254,1,,954.3331371181703,491.17998168895446,875.413554175141,485.29185577187036,934.5033463385884,482.7495885607228
255,1,,960.0078125,492.5078125,877.0320863192551,488.89327268244034,928.2639871102356,484.1054557797748
256,1,,959.0078125,492.5078125,876.6816565521542,490.14315347242064,918.5776316950937,484.74242556707685
257,1,,959.0078125,492.5078125,875.8397064789352,489.150559436212,910.940049388685,482.3457476135462
258,1,,959.0078125,492.5078125,874.2545305398296,489.2308651253391,905.5757268385993,482.4984792316272
259,1,,959.0078125,492.5078125,871.7103162590033,489.8490966440819,900.417820605989,482.5939201522711
260,1,,957.0078125,490.5078125,869.9889355278444,490.6106041268917,897.2692367255411,483.3931896118797
261,1,,957.0078125,490.5078125,868.2290376894748,489.7335289234282,892.6071494526407,483.77698237918815
262,1,,956.0078125,493.5078125,867.2559053850647,489.828340755936,890.8081701540741,484.1645665172008
263,1,,956.0078125,492.5078125,867.1532456202057,488.8118750721245,889.1940783703272,483.81149649723915
264,1,,956.0078125,492.5078125,866.561821675448,488.75414892417035,888.4828518914438,483.52968549070863
265,1,,956.0078125,492.5078125,865.8445154604774,489.2107444537236,888.3242120090346,483.4572143268858
266,1,,956.0078125,492.5078125,865.1738329352781,489.0843528865957,887.6744187999458,483.46396524446214
267,1,,956.0078125,492.5078125,864.9278130184716,489.21788829798317,887.5080221684094,483.5560484049418
268,1,,956.0078125,492.5078125,864.6097127975487,489.39975313251733,887.0821548712677,483.72291673940424
269,1,,956.0078125,492.5078125,864.3685059758017,489.5612652758979,886.9029414783336,483.9484894898877
270,1,,956.0078125,492.5078125,864.3053714280902,489.6133072136329,886.881043705759,483.881690968923
271,1,,956.0078125,492.5078125,864.2722350649008,489.60145914343866,886.8019787777921,483.84226265956437
272,1,,956.0078125,492.5078125,864.0040084445372,489.6397514578248,886.6579937690015,483.7674873110835
273,1,,956.0078125,492.5078125,863.9986801739537,489.69028433421295,886.5496554990759,483.85931988436715
274,1,,956.0078125,492.5078125,863.9691947503608,489.7657177401051,886.375432223365,483.9795543683791
275,1,,953.0078125,492.5078125,864.0852032547206,489.8887378398017,886.6119652740849,484.20462694262136
276,1,,953.0078125,492.5078125,864.1329663286191,490.2650694463264,886.7491503322134,484.60422524085703
277,1,,953.0078125,492.5078125,864.7513019295752,490.2956933544803,887.2690423287123,484.7044812957397
278,1,,953.0078125,492.5078125,865.2753258325941,490.30376983592816,887.8247470815529,484.72212410923066
279,1,,953.0078125,492.5078125,865.7883446452364,490.4272566921074,888.1448501848943,485.08990636860227
280,1,,953.0078125,492.5078125,866.3936839426999,490.89465791132517,888.8289665944478,485.1751458075367
281,1,,953.0078125,492.5078125,866.6072153619945,490.68501991641403,889.3448648505777,485.2174063632158
282,1,,953.0078125,492.5078125,868.4271196330774,490.45702949282304,895.7009682805403,484.22859400824564
