frame_num,pupil_x,pupil_y,inner_x,inner_y,outer_x,outer_y,eye_state,flag
156,,,953.0078125,492.5078125,,,1,
157,,,953.0078125,492.5078125,,,1,
158,,,953.0078125,492.5078125,,,1,
159,,,953.0078125,492.5078125,,,1,
160,,,954.0078125,491.5078125,,,1,
161,,,954.0078125,491.5078125,,,1,
162,,,954.0078125,491.5078125,,,1,
163,,,954.0078125,491.5078125,,,1,
164,,,954.0078125,491.5078125,,,1,
165,,,954.0078125,491.5078125,,,1,
166,,,954.0078125,491.5078125,,,1,
167,,,954.0078125,491.5078125,,,1,
168,,,954.0078125,491.5078125,,,1,
169,,,954.0078125,491.5078125,,,1,
170,,,954.0078125,491.5078125,,,1,
171,,,954.0078125,491.5078125,,,1,
172,,,954.0078125,491.5078125,,,1,
173,,,955.0078125,491.5078125,,,1,
174,918.0078125,482.5078125,955.0078125,491.5078125,,,1,
175,921.0078125,484.5078125,956.0078125,491.5078125,,,1,
176,926.0078125,484.5078125,956.0078125,492.5078125,,,1,
177,,,960.0078125,494.5078125,,,1,
178,,,961.0078125,494.5078125,,,1,
179,,,961.0078125,494.5078125,,,1,
180,,,963.0078125,494.5078125,,,1,
181,,,963.0078125,494.5078125,,,1,
182,,,963.0078125,494.5078125,,,1,
183,,,963.0078125,494.5078125,,,1,
184,,,963.0078125,494.5078125,,,1,
185,,,963.0078125,494.5078125,,,1,
186,,,,,,,1,
187,,,,,,,1,
188,,,,,,,1,
189,,,,,,,1,
190,,,,,,,1,
191,,,,,,,1,
192,,,,,,,1,
193,,,,,,,1,
194,,,,,,,1,
195,,,,,,,1,
196,,,,,,,1,
197,,,,,,,1,
198,,,959.0078125,493.5078125,,,1,
199,,,958.0078125,493.5078125,,,1,
200,,,957.0078125,493.5078125,,,1,
201,,,957.0078125,493.5078125,,,1,
202,,,957.0078125,493.5078125,,,0,1
203,,,959.0078125,493.5078125,,,0,1
204,,,959.0078125,493.5078125,,,1,
205,,,959.0078125,493.5078125,,,1,
206,,,957.0078125,491.5078125,,,1,
207,,,957.0078125,491.5078125,,,1,
208,,,955.0078125,493.0078125,,,1,
209,,,957.0078125,493.5078125,,,1,
210,,,957.0078125,493.5078125,,,1,
211,,,956.0078125,491.5078125,,,1,
212,,,956.0078125,493.5078125,,,1,
213,,,955.0078125,493.5078125,,,1,
214,,,955.0078125,493.5078125,,,1,
215,,,956.0078125,492.5078125,,,1,
216,,,956.0078125,492.5078125,,,1,
217,,,956.0078125,492.5078125,,,1,
218,,,956.0078125,492.5078125,,,1,
219,,,956.0078125,492.5078125,,,1,
220,,,956.0078125,492.5078125,,,1,
221,,,956.0078125,492.5078125,,,1,
222,,,956.0078125,492.5078125,,,1,
223,,,956.0078125,492.5078125,,,1,
224,,,956.0078125,492.5078125,,,1,
225,,,956.0078125,492.5078125,,,1,
226,,,956.0078125,492.5078125,,,1,
227,,,956.0078125,492.5078125,,,1,
228,,,956.0078125,492.5078125,,,1,
229,,,956.0078125,492.5078125,,,1,
230,,,956.0078125,492.5078125,,,1,
231,,,956.0078125,492.5078125,,,1,
232,918.0078125,483.5078125,956.0078125,492.5078125,,,1,
233,922.0078125,483.5078125,956.0078125,492.5078125,,,1,
234,923.0078125,483.5078125,956.0078125,492.5078125,,,1,
235,927.0078125,483.5078125,956.0078125,492.5078125,,,1,
236,,,956.0078125,492.5078125,,,1,
237,,,956.0078125,492.5078125,,,1,
238,,,956.0078125,492.5078125,,,1,
239,,,956.0078125,492.5078125,,,1,
240,,,956.0078125,492.5078125,,,1,
241,,,956.0078125,492.5078125,,,1,
242,,,956.0078125,492.5078125,,,1,
243,,,956.0078125,492.5078125,,,1,
244,,,,,,,1,
245,,,,,,,1,
246,,,,,,,1,
247,,,,,,,1,
248,,,,,,,1,
249,,,,,,,1,
250,,,,,,,1,
251,,,,,,,1,
252,,,,,,,1,
253,,,,,,,1,
254,,,,,,,1,
255,,,960.0078125,492.5078125,,,1,
256,,,959.0078125,492.5078125,,,1,
257,,,959.0078125,492.5078125,,,1,
258,,,959.0078125,492.5078125,,,1,
259,,,959.0078125,492.5078125,,,1,
260,,,957.0078125,490.5078125,,,1,
261,,,957.0078125,490.5078125,,,1,
262,,,956.0078125,493.5078125,,,1,
263,,,956.0078125,492.5078125,,,1,
264,,,956.0078125,492.5078125,,,1,
265,,,956.0078125,492.5078125,,,1,
266,,,956.0078125,492.5078125,,,1,
267,,,956.0078125,492.5078125,,,1,
268,,,956.0078125,492.5078125,,,1,
269,,,956.0078125,492.5078125,,,1,
270,,,956.0078125,492.5078125,,,1,
271,,,956.0078125,492.5078125,,,1,
272,,,956.0078125,492.5078125,,,1,
273,,,956.0078125,492.5078125,,,1,
274,,,956.0078125,492.5078125,,,1,
275,,,953.0078125,492.5078125,,,1,
276,,,953.0078125,492.5078125,,,1,
277,,,953.0078125,492.5078125,,,1,
278,,,953.0078125,492.5078125,,,1,
279,,,953.0078125,492.5078125,,,1,
280,,,953.0078125,492.5078125,,,1,
281,,,953.0078125,492.5078125,,,1,
282,,,953.0078125,492.5078125,,,1,
283,,,955.0078125,491.5078125,,,1,
284,,,957.0078125,493.5078125,,,1,
285,,,957.0078125,493.5078125,,,1,
286,,,958.0078125,492.5078125,,,1,
287,,,958.0078125,492.5078125,,,1,
288,,,,,,,1,
289,,,,,,,1,
290,,,,,,,1,
291,,,,,,,1,
292,,,,,,,1,
293,,,,,,,1,
294,,,,,,,1,
295,,,,,,,1,
296,,,,,,,1,
297,,,,,,,1,
298,,,,,,,1,
299,,,,,,,1,
300,,,,,,,1,
301,,,,,,,1,
302,,,,,,,1,
303,,,,,,,1,
304,,,,,,,1,
305,,,,,,,1,
306,,,,,,,1,
307,,,,,,,1,
308,,,,,,,1,
309,,,,,,,1,
310,,,,,,,1,
311,,,959.0078125,493.5078125,,,1,
312,,,958.0078125,492.5078125,,,1,
313,,,958.0078125,492.5078125,,,1,
314,,,958.0078125,492.5078125,,,1,
315,,,958.0078125,492.5078125,,,1,
316,,,955.0078125,491.5078125,,,1,
317,,,955.0078125,491.5078125,,,1,
318,,,955.0078125,491.5078125,,,1,
319,,,953.0078125,491.5078125,,,1,
320,,,953.0078125,491.5078125,,,1,
321,,,953.0078125,491.5078125,,,1,
322,,,953.0078125,491.5078125,,,1,
323,,,953.0078125,491.5078125,,,1,
324,,,953.0078125,491.5078125,,,1,
325,,,953.0078125,491.5078125,,,1,
326,,,953.0078125,491.5078125,,,1,
327,,,953.0078125,491.5078125,,,1,
328,,,953.0078125,491.5078125,,,1,
329,,,953.0078125,491.5078125,,,1,
330,,,953.0078125,491.5078125,,,1,
331,,,953.0078125,491.5078125,,,1,
332,887.0078125,483.5078125,952.0078125,492.5078125,,,1,
333,,,954.0078125,495.5078125,,,1,
334,,,952.0078125,494.5078125,,,0,
335,,,952.0078125,494.5078125,,,0,
336,,,952.0078125,493.5078125,,,1,
337,,,952.0078125,492.5078125,,,1,
338,,,952.0078125,492.5078125,,,1,
339,,,952.0078125,492.5078125,,,1,
340,,,952.0078125,492.5078125,,,1,
341,,,952.0078125,492.5078125,,,1,
342,,,953.0078125,494.5078125,,,1,
343,,,953.0078125,494.5078125,,,0,
344,,,953.0078125,493.5078125,,,0,
345,,,953.0078125,493.5078125,,,0,
346,,,954.0078125,492.5078125,,,1,
347,,,954.0078125,492.5078125,,,1,
348,,,954.0078125,492.5078125,,,1,
349,,,954.0078125,492.5078125,,,1,
350,,,954.0078125,492.5078125,,,1,
351,,,954.0078125,492.5078125,,,1,
352,,,954.0078125,492.5078125,,,1,
353,,,954.0078125,492.5078125,,,1,
